企業名,ティッカーシンボル,平均成長率,成長率20%超,最新営業利益率,営業利益率10%超,上場日,上場5年以内
ミクリード,7687,0.010465201712091976,False,0.04155955441302485,False,2020-03-16,True
コパ・コーポレーション,7689,0.7270509072578237,True,-0.04534501012883757,False,2020-06-25,True
アースインフィニティ,7692,-0.11019900335390027,False,0.11313710083103032,True,2020-10-19,True
いつも,7694,-0.2334499201083967,False,0.025532677804866715,False,2020-12-22,True
交換できるくん,7695,-0.12441478367373222,False,0.04990490497034766,False,2020-12-23,True
アイスコ,7698,-0.0644108531635531,False,0.0026115499463382893,False,2021-04-08,True
島津製作所,7701,-0.07119017923287045,False,0.1414648307896483,True,2001-01-01,False
ＪＭＳ,7702,-0.02678352045545011,False,0.011374333228741764,False,2001-01-04,False
ジーエルサイエンス,7705,-0.1292537715821452,False,0.1560045968131048,True,2005-03-03,False
プレシジョン・システム・サイエンス,7707,0.06806177755970148,False,-0.21075603397368217,False,2002-03-19,False
クボテック,7709,0.2140215055314921,True,-0.15958764173378356,False,2001-02-23,False
助川電気工業,7711,-0.11840625275022021,False,0.12885787769098875,True,2000-01-04,False
シグマ光機,7713,-0.09121395545482973,False,0.13233109878203994,True,2000-01-04,False
長野計器,7715,-0.06062960137971999,False,0.0780566340883912,False,2005-02-22,False
ナカニシ,7716,-0.17536304256100024,False,0.23950372953031904,True,2000-07-21,False
ブイ・テクノロジー,7717,0.0831155727855486,False,0.022852639873916468,False,2001-01-04,False
スター精密,7718,-0.14548147789731003,False,0.13237031692373802,True,2001-01-04,False
東京衡機,7719,0.42545038116628153,True,0.021321433972491893,False,2001-01-05,False
東京計器,7721,0.02607009573598355,False,0.02961892721690446,False,2001-01-01,False
国際計測器,7722,0.08776692476237646,False,-0.0038579543546964877,False,2001-02-15,False
愛知時計電機,7723,-0.012634657685101303,False,0.07936602870813397,False,2001-01-04,False
インターアクション,7725,0.01591627705428822,False,0.211279792235308,True,2001-02-15,False
黒田精工,7726,-0.11175150672971008,False,0.056480090795251535,False,2001-01-01,False
オーバル,7727,-0.028510020249872148,False,0.08302084161165355,False,2001-01-05,False
東京精密,7729,-0.15374403341036394,False,0.23497796336537216,True,2001-01-01,False
マニー,7730,-0.1466879433762318,False,0.2958183600130676,True,2010-02-22,False
ニコン,7731,0.0017034541495007938,False,0.08741850486781669,False,2000-01-04,False
トプコン,7732,-0.13056783017652215,False,0.0906063768115942,False,2001-01-01,False
オリンパス,7733,-0.04725152681792263,False,0.2110365644166214,True,2000-01-04,False
理研計器,7734,-0.10278396688714546,False,0.25666835989319986,True,2001-01-04,False
ＳＣＲＥＥＮホールディングス,7735,-0.10646286251218402,False,0.16589921750565279,True,2001-01-01,False
キヤノン電子,7739,-0.07962967807255583,False,0.09492218726965045,False,2001-01-01,False
タムロン,7740,-0.12136413788125737,False,0.19057486069498503,True,2006-11-13,False
ＨＯＹＡ,7741,-0.07022786117106931,False,0.5460655637213168,True,2001-01-01,False
シード,7743,0.015307908704234449,False,0.020589812602342977,False,2000-01-04,False
ノーリツ鋼機,7744,-0.325332694481617,False,0.15796487242222998,True,2001-01-04,False
Ａ＆Ｄホロンホールディングス,7745,-0.05719625122759375,False,0.12665175848749746,True,2005-02-25,False
岡本硝子,7746,0.05066634249511093,False,0.027245356363269507,False,2003-12-22,False
朝日インテック,7747,-0.14221733879348167,False,0.2001642601081009,True,2005-06-17,False
メディキット,7749,-0.02630388498371794,False,0.1905930296581705,True,2005-06-28,False
キヤノン,7751,-0.030659563146309094,False,0.08766130196501773,False,2000-01-04,False
リコー,7752,-0.00846257171644634,False,0.03692753188578283,False,1999-05-06,False
ＩＭＶ,7760,-0.060265495649067434,False,0.0922788933505649,False,2005-07-20,False
シチズン時計,7762,0.005330113244460126,False,0.07866846293211577,False,2000-01-04,False
リズム,7769,-0.01126793219224557,False,0.028401267970926323,False,2001-01-01,False
日本精密,7771,0.021820738343953927,False,0.02625383718288176,False,2000-01-04,False
ジャパン・ティッシュエンジニアリング,7774,0.04378780351144932,False,-0.3582453278017445,False,2007-12-28,False
大研医器,7775,-0.020206188592822045,False,0.1154042058411956,True,2009-03-12,False
セルシード,7776,0.059161223481818515,False,-3.6699170059011013,False,2010-03-16,False
スリー・ディー・マトリックス,7777,-0.3375310097382733,False,-1.3648360927417038,False,2011-10-24,False
ＣＹＢＥＲＤＹＮＥ,7779,-0.17282650381861708,False,-0.34843417452113107,False,2014-03-26,False
メニコン,7780,-0.08331415364583279,False,0.1094705700854856,True,2015-06-25,False
平山ホールディングス,7781,-0.09874241514239686,False,0.028206288582863264,False,2015-07-10,False
シンシア,7782,-0.07399819964999699,False,0.02694757164818989,False,2016-12-19,False
ドリームベッド,7791,0.009540680004220148,False,0.04343343113430109,False,2021-06-23,True
コラントッテ,7792,-0.18786643618055607,False,0.18812714612963755,True,2021-07-08,True
イメージ・マジック,7793,-0.1779407428163331,False,0.013130906167642469,False,2022-03-03,True
イーディーピー,7794,-0.35848249359732814,False,0.4731530571801226,True,2022-06-27,True
アミファ,7800,-0.15294111236949903,False,0.022332735075046285,False,2019-09-19,True
ブシロード,7803,-0.12621694291918215,False,0.06938596049389131,False,2019-07-29,True
ビーアンドピー,7804,-0.08316297018077416,False,0.1424614673136088,True,2019-07-24,True
プリントネット,7805,-0.05467973743548282,False,0.07181142052487725,False,2018-10-18,False
ＭＴＧ,7806,-0.16499667918547337,False,0.05981314625793796,False,2018-07-10,False
幸和製作所,7807,-0.01128961215804051,False,0.1035457829599377,True,2017-11-29,False
シー・エス・ランバー,7808,-0.12405894332938576,False,0.13234386620492675,True,2017-11-15,False
壽屋,7809,-0.2566355964986809,False,0.14444082990031445,True,2017-09-26,False
クロスフォー,7810,-0.07839250666751929,False,-0.06778769051545164,False,2017-07-21,False
中本パックス,7811,-0.0749691294491955,False,0.04388182683811467,False,2016-03-03,False
クレステック,7812,-0.0908866001762461,False,0.07597420676580627,False,2015-07-08,False
プラッツ,7813,-0.006539618854253211,False,-0.017226095232543256,False,2015-03-26,False
日本創発グループ,7814,-0.11772081709249478,False,0.046281698420757286,False,2000-01-04,False
東京ボード工業,7815,-0.025928704964301663,False,-0.02866604454364607,False,2014-12-25,False
スノーピーク,7816,-0.1054491484575707,False,0.03665267412935323,False,2014-12-11,False
パラマウントベッドホールディングス,7817,-0.0592052177222571,False,0.13587653647648193,True,2001-01-01,False
トランザクション,7818,-0.06277922572447492,False,0.20291440487403833,True,2010-10-12,False
粧美堂,7819,-0.1164388932877547,False,0.042522738469738065,False,2010-02-22,False
ニホンフラッシュ,7820,0.05268656840482422,False,0.08436695482115547,False,2008-02-13,False
前田工繊,7821,-0.08891178268755844,False,0.1692892996573978,True,2007-08-06,False
永大産業,7822,-0.06196425520101834,False,-0.016378408586126356,False,2007-02-28,False
アートネイチャー,7823,-0.025443261067112033,False,0.08271424934620103,False,2007-02-14,False
フルヤ金属,7826,-0.2122894316713204,False,0.23869895043125844,True,2006-09-27,False
オービス,7827,-0.07789049412929967,False,0.05778932909929242,False,2006-09-05,False
サマンサタバサジャパンリミテッド,7829,-0.020666136852171852,False,-0.06786577393922587,False,2005-12-12,False
ウイルコホールディングス,7831,0.10839345847115729,False,-0.02438747731397459,False,2005-10-19,False
バンダイナムコホールディングス,7832,-0.09716615352920499,False,0.11763891932947441,True,2001-01-01,False
アイフィスジャパン,7833,-0.011883361508055246,False,0.12582531669134087,True,2005-09-21,False
アビックス,7836,-0.37087486633495453,False,0.004677564947971261,False,2005-04-21,False
アールシーコア,7837,0.0846919099767699,False,-0.06323627520606022,False,2005-02-23,False
ＳＨＯＥＩ,7839,-0.16608008569877022,False,0.29228770179985414,True,2007-09-05,False
フランスベッドホールディングス,7840,-0.035845216103517506,False,0.07649629553757384,False,2004-03-30,False
遠藤製作所,7841,-0.183662136516871,False,0.07489950923521985,False,2003-03-12,False
マーベラス,7844,0.0003711497555168493,False,0.09822027544295805,False,2005-03-09,False
パイロットコーポレーション,7846,-0.0966854749459608,False,0.16024116704612532,True,2002-01-04,False
グラファイトデザイン,7847,-0.10122260312118225,False,0.2170818876112908,True,2001-12-19,False
スターツ出版,7849,-0.19053549574375192,False,0.2725088704864032,True,2001-08-01,False
総合商研,7850,0.003228187124421004,False,0.012634050828320824,False,2001-07-11,False
カワセコンピュータサプライ,7851,0.033977590693269444,False,-0.015426338434682245,False,2001-03-16,False
萩原工業,7856,-0.044504463096559345,False,0.06334570890220671,False,2001-05-10,False
セキ,7857,0.015682394567996694,False,0.03704731490053886,False,2000-03-02,False
アルメディオ,7859,-0.1639184611396678,False,0.10840086021505377,True,2004-08-20,False
エイベックス,7860,0.09987845069238062,False,0.02789545989256423,False,2001-01-04,False
平賀,7863,-0.013571607457219637,False,0.05093069805350465,False,2000-10-27,False
フジシールインターナショナル,7864,-0.04344429999150701,False,0.04452957317901486,False,2003-12-25,False
ピープル,7865,-0.01867677779634051,False,0.08042785456038627,False,2000-01-04,False
タカラトミー,7867,-0.03195103210090414,False,0.07004383412441204,False,2001-01-04,False
広済堂ホールディングス,7868,-0.010302076006362163,False,0.11672302825351806,True,2001-01-04,False
フクビ化学工業,7871,0.018819898732901907,False,0.03930042712361311,False,2000-04-05,False
エステールホールディングス,7872,0.03172339533175709,False,0.003611570526884261,False,2000-01-04,False
レック,7874,-0.04542428097416995,False,0.01642595697877788,False,2001-03-22,False
竹田ｉＰホールディングス,7875,0.03125975781395925,False,0.02872531418312388,False,2018-01-26,False
永大化工,7877,-0.006770787446767142,False,-0.03765996907803884,False,2000-01-04,False
光・彩,7878,-0.14976439760251867,False,0.03051825817242145,False,2000-01-18,False
ノダ,7879,-0.04403394944211939,False,0.06420973901021429,False,2001-01-04,False
サンメッセ,7883,-0.015962325375128872,False,0.014038763158042058,False,2000-01-17,False
タカノ,7885,-0.005543912328485538,False,0.04338614724560297,False,2001-01-04,False
ヤマト・インダストリー,7886,0.016663729331728255,False,0.013800931618866344,False,2000-01-05,False
南海プライウッド,7887,-0.04912978966291548,False,0.039300459478895905,False,2000-04-04,False
三光合成,7888,-0.14365705253975355,False,0.04295242439559627,False,2000-01-11,False
プロネクサス,7893,-0.03017579327125382,False,0.08253006198058434,False,2001-01-05,False
セブン工業,7896,-0.04888372562352661,False,0.018919225104792114,False,2001-01-05,False
ホクシン,7897,-0.05382502092984642,False,0.03797951005323997,False,2001-01-01,False
ウッドワン,7898,-0.008430217262989648,False,0.011636208965653436,False,2001-01-01,False
マツモト,7901,0.08519622446621337,False,0.005413014331111501,False,2000-01-06,False
ソノコム,7902,-0.02702025817207539,False,0.10198845413726748,True,2000-01-04,False
ヨネックス,7906,-0.13662636140478526,False,0.09409544099645857,False,2001-01-04,False
きもと,7908,0.08533133455951836,False,-0.06474072534552634,False,2005-03-16,False
ＴＯＰＰＡＮホールディングス,7911,-0.03159690669982725,False,0.046766204976345975,False,2000-01-04,False
大日本印刷,7912,0.007373545907622847,False,0.04459117293871508,False,2000-01-04,False
共同印刷,7914,0.028180533885902803,False,0.008333065561303728,False,2001-01-01,False
ＮＩＳＳＨＡ,7915,0.027762808767550624,False,-0.021308562775002086,False,2001-01-01,False
光村印刷,7916,0.07116463238616055,False,-0.005862691580993161,False,2001-01-04,False
藤森工業,7917,-0.039918693809330254,False,0.04547633035465817,False,2002-12-24,False
ヴィア・ホールディングス,7918,0.29888547199756815,True,-0.06411049268192125,False,2000-01-07,False
野崎印刷紙業,7919,0.035012495564655466,False,0.024780877768958934,False,2001-01-05,False
ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,7921,-0.11047687150008138,False,0.1382698589610744,True,2001-01-04,False
三光産業,7922,0.02807189919450359,False,-0.00574314407591041,False,2000-01-04,False
トーイン,7923,-0.021842977987668915,False,0.0013242518193794547,False,2000-01-04,False
前澤化成工業,7925,-0.015722832053493712,False,0.08286869546712067,False,2001-01-04,False
ムトー精工,7927,-0.06436904443067075,False,0.06674094814386615,False,2000-01-04,False
旭化学工業,7928,-0.01837516077478396,False,0.019599928295197543,False,2000-01-04,False
未来工業,7931,-0.016085586760844445,False,0.10230489284270117,True,2018-12-18,False
ニッピ,7932,-0.008610972842604555,False,0.032849077235500214,False,2000-01-04,False
アシックス,7936,-0.16757733191127508,False,0.0950385914599194,False,2001-01-01,False
ツツミ,7937,0.026202223062756696,False,0.0809095424692312,False,2001-01-01,False
リーガルコーポレーション,7938,0.1211182872187017,False,0.013208634369043926,False,2000-01-04,False
研創,7939,0.00656236523904119,False,0.05214592060808005,False,2000-01-06,False
ウェーブロックホールディングス,7940,0.10754731455138329,False,0.015327618870594034,False,2017-04-11,False
ＪＳＰ,7942,-0.04321388396718229,False,0.022450157158692318,False,2001-01-09,False
ニチハ,7943,-0.035039615329455175,False,0.0848163519552668,False,2001-01-01,False
ローランド,7944,-0.1430617604121888,False,0.11588657328322514,True,2001-01-04,False
光陽社,7946,0.00350803686931637,False,0.006438454770854995,False,2000-04-11,False
エフピコ,7947,-0.040601392163839366,False,0.0790543578578697,False,2001-01-04,False
小松ウオール工業,7949,0.0010173595955460153,False,0.06107698824526104,False,2001-01-04,False
ヤマハ,7951,-0.023743348838864014,False,0.10297512239427571,True,2000-01-04,False
河合楽器製作所,7952,-0.05990373819106609,False,0.05750190837520366,False,2001-01-01,False
菊水化学工業,7953,-0.01069277764364518,False,0.025409431228018302,False,2014-12-16,False
クリナップ,7955,-0.04492359068222448,False,0.0243040996032642,False,2001-01-01,False
ピジョン,7956,0.017687226870289563,False,0.1135495072040313,True,2001-01-04,False
フジコピアン,7957,-0.017337402867429613,False,-0.09413371421929684,False,2000-04-04,False
天馬,7958,-0.044854954100880216,False,0.02946493356716139,False,2001-01-01,False
キングジム,7962,-0.05250364924411207,False,0.009349366509773506,False,2001-03-16,False
興研,7963,-0.013739066460783267,False,0.09517436554547476,False,2000-01-04,False
象印マホービン,7965,-0.03516354072521851,False,0.059884542601863607,False,2000-04-04,False
リンテック,7966,-0.05287261059962656,False,0.048485082729275514,False,2001-01-01,False
信越ポリマー,7970,-0.09024185483461715,False,0.11774321653521491,True,2001-01-01,False
東リ,7971,0.0007844255813090154,False,0.03707865168539326,False,2001-01-01,False
イトーキ,7972,-0.04339147740694956,False,0.06408993495507012,False,2001-01-01,False
任天堂,7974,-0.053362508676041864,False,0.31490431591388274,True,2001-01-04,False
リヒトラブ,7975,0.050791610498356676,False,-0.017972042419451092,False,2000-04-04,False
三菱鉛筆,7976,-0.09633827721632444,False,0.15844707958449752,True,2001-01-01,False
松風,7979,-0.05892785495056211,False,0.12074625923353748,True,2005-09-29,False
重松製作所,7980,-0.031874046452056604,False,0.07495236359959234,False,2000-01-04,False
タカラスタンダード,7981,-0.03734260378771056,False,0.04810419350725301,False,2001-01-01,False
ミロク,7983,0.05130590442660302,False,0.04658894971750571,False,2000-04-06,False
コクヨ,7984,-0.027227550064253554,False,0.07248907234306608,False,2001-01-01,False
ネポン,7985,0.01355916138146529,False,0.04857255887950651,False,2001-01-04,False
日本アイ・エス・ケイ,7986,-0.03955229913312334,False,0.08388400611124028,False,2000-01-04,False
ナカバヤシ,7987,0.019817913619665672,False,0.007502314025429922,False,2001-01-01,False
ニフコ,7988,-0.030327301663558976,False,0.10705128802782103,True,2001-01-01,False
立川ブラインド工業,7989,-0.010706070190825775,False,0.09796696908217037,False,2001-01-01,False
グローブライド,7990,-0.13074674686924578,False,0.09010053275673748,False,2001-01-01,False
マミヤ・オーピー,7991,0.013730378550412667,False,0.1182916366107894,True,2001-01-01,False
セーラー万年筆,7992,0.02175867380500629,False,-0.0749466673832523,False,2001-01-04,False
オカムラ,7994,-0.02851608551981973,False,0.06272945508365974,False,2001-01-01,False
バルカー,7995,-0.07523253980385207,False,0.14278362121650745,True,2001-01-01,False
くろがね工作所,7997,0.051700745215311504,False,-0.019356928470258015,False,2000-04-07,False
ＭＵＴＯＨホールディングス,7999,-0.007994874534182054,False,0.05758008812671192,False,2001-01-01,False
伊藤忠商事,8001,-0.07189043621181938,False,0.05096807007613064,False,2000-01-04,False
丸紅,8002,-0.08391719121529313,False,0.03708340550953205,False,2000-01-04,False
スクロール,8005,-0.03203232017026721,False,0.07556345503468365,False,2001-01-01,False
ユアサ・フナショク,8006,-0.02265324765527421,False,0.012402337950984468,False,2001-01-01,False
高島,8007,0.039824357221648975,False,0.022187919631539977,False,2001-01-01,False
ヨンドシーホールディングス,8008,0.04655960395701919,False,0.05009112078566366,False,2001-01-01,False
三陽商会,8011,0.06291594815112438,False,0.03837111526779126,False,2001-01-01,False
長瀬産業,8012,-0.02171629207134444,False,0.03656057206954571,False,2001-01-01,False
ナイガイ,8013,-0.03216011125941357,False,0.0019967744412871516,False,2001-01-01,False
蝶理,8014,0.048930724869118536,False,0.038425691204017134,False,2001-01-01,False
豊田通商,8015,-0.11265305038483035,False,0.04102234235258759,False,2000-01-04,False
オンワードホールディングス,8016,0.13738493103073332,False,0.029641283111454406,False,2001-01-01,False
三共生興,8018,0.08145830476628753,False,0.11543203534367616,True,2001-01-01,False
兼松,8020,-0.06672609342943481,False,0.04342621526253884,False,2001-01-04,False
美津濃,8022,-0.06203840371755479,False,0.06106751428948709,False,2001-01-01,False
大興電子通信,8023,0.03396256824719546,False,0.049792350433373996,False,2001-01-04,False
ツカモトコーポレーション,8025,0.11830798649878209,False,0.0011363561369326226,False,2001-01-01,False
ルックホールディングス,8029,-0.12064778605751429,False,0.055322217214961694,False,2001-01-01,False
中央魚類,8030,0.1533017342622218,False,0.014649190439475714,False,2001-01-01,False
三井物産,8031,-0.14590532584782911,False,0.048469139899745585,False,2000-01-04,False
日本紙パルプ商事,8032,0.003908066387036742,False,0.0371626268387376,False,2001-01-01,False
東京エレクトロン,8035,-0.1963189948083245,False,0.27963694390058963,True,2000-01-04,False
カメイ,8037,-0.055691344917979814,False,0.028284752490307673,False,2001-01-01,False
東都水産,8038,0.08533981257405299,False,0.02981496663587966,False,2001-01-01,False
築地魚市場,8039,0.07846615314723215,False,0.0031562063434573393,False,2001-01-04,False
東京ソワール,8040,-0.11275164382645671,False,0.03461068486291788,False,2001-01-04,False
ＯＵＧホールディングス,8041,-0.003382287314730744,False,0.012279244354193588,False,2000-04-04,False
スターゼン,8043,-0.06040583769662311,False,0.0191968916182354,False,2001-01-01,False
横浜丸魚,8045,0.05214114679334928,False,0.0030241117794997073,False,2000-01-12,False
丸藤シートパイル,8046,-0.004796215336473712,False,0.030366909753874204,False,2001-01-01,False
セイコーグループ,8050,-0.01833057529531919,False,0.04312409790252741,False,2001-01-01,False
山善,8051,-0.03192523494239367,False,0.03141316572564356,False,2001-01-01,False
椿本興業,8052,-0.0022449634966378307,False,0.04725693061511814,False,2001-01-04,False
住友商事,8053,-0.06924939554909337,False,0.06156965105827742,False,2000-01-04,False
ＢＩＰＲＯＧＹ,8056,-0.02811520238056771,False,0.08534325003383368,False,2001-01-01,False
内田洋行,8057,-0.03335924291923017,False,0.03423660205476396,False,2001-01-01,False
三菱商事,8058,-0.10209481638841,False,0.0441519187883278,False,2000-01-04,False
第一実業,8059,0.020796510634768024,False,0.04375496180225673,False,2001-01-01,False
キヤノンマーケティングジャパン,8060,-0.036343549841212276,False,0.08613178926712094,False,2001-01-04,False
西華産業,8061,0.23770482286412978,True,0.04969403392954743,False,2001-01-01,False
佐藤商事,8065,-0.0743711922487118,False,0.02231224046020814,False,2001-01-01,False
三谷商事,8066,0.10004165255704738,False,0.0676749479363434,False,2001-01-05,False
東京産業,8070,0.23792858328768315,True,0.04861632857500626,False,2001-01-01,False
日本出版貿易,8072,-0.0664117554466946,False,0.039511911625992636,False,2000-01-04,False
ユアサ商事,8074,-0.004156098312325403,False,0.02892002076045055,False,2001-01-01,False
神鋼商事,8075,0.2083891154766031,True,0.023014212045358175,False,2001-01-01,False
カノークス,8076,-0.04995894113769306,False,0.015570612210764688,False,2022-12-21,True
トルク,8077,-0.0447736360901743,False,0.03550184461429023,False,2000-04-05,False
阪和興業,8078,-0.09652023764040234,False,0.024025682962625382,False,2001-01-01,False
正栄食品工業,8079,-0.027825196508944217,False,0.0368147695158369,False,2001-01-04,False
カナデン,8081,0.06328355041028084,False,0.03727717794754696,False,2001-01-01,False
ＲＹＯＤＥＮ,8084,-0.030593074165863727,False,0.036034928525602854,False,2001-01-01,False
ナラサキ産業,8085,0.00014904418573650582,False,0.028050476848099113,False,2001-01-04,False
ニプロ,8086,-0.0667929109329296,False,0.03251840153778712,False,2001-01-01,False
岩谷産業,8088,-0.06743877763972402,False,0.04418263612800286,False,2001-01-01,False
ナイス,8089,0.026202254627337235,False,0.022392512133508794,False,2001-01-01,False
ニチモウ,8091,-0.022587464341993546,False,0.022660432550915013,False,2001-01-01,False
極東貿易,8093,0.14284373328811847,False,0.02358346812949809,False,2001-01-01,False
アステナホールディングス,8095,0.10511769991386859,False,0.021698594883013615,False,2001-01-01,False
三愛オブリ,8097,0.041715110175197946,False,0.02347985280134356,False,2001-01-01,False
稲畑産業,8098,-0.0622543998612746,False,0.027614801120143553,False,2001-01-01,False
ＧＳＩクレオス,8101,-0.03771674701515234,False,0.013994231385535733,False,2001-01-01,False
明和産業,8103,-0.03950055474183437,False,0.02333686535343606,False,2001-01-01,False
クワザワホールディングス,8104,0.15157125351378023,False,0.013279840766312122,False,2018-03-20,False
堀田丸正,8105,0.1486788591855979,False,-0.0300221039391971,False,2001-01-04,False
キムラタン,8107,0.11657544506568678,False,-0.20409932587335167,False,2000-04-04,False
ゴールドウイン,8111,-0.047421978288764634,False,0.19039217049681884,True,2001-01-01,False
ユニ・チャーム,8113,-0.0818165800609771,False,0.1387867783688508,True,2001-01-01,False
デサント,8114,0.026301033267425982,False,0.06461107334140316,False,2001-01-01,False
ムーンバット,8115,0.022808508673021827,False,0.011901255340179757,False,2000-04-04,False
中央自動車工業,8117,-0.10176804070834329,False,0.23291867619386883,True,2000-04-04,False
キング,8118,0.09151277532966799,False,0.1275231536452149,True,2000-04-04,False
三栄コーポレーション,8119,0.032945952889187,False,0.006159509542737048,False,2000-01-04,False
川辺,8123,0.0740605641947177,False,0.009819696167769735,False,2000-01-05,False
ワキタ,8125,0.01624428005276494,False,0.07309496640040573,False,2000-04-04,False
ヤマトインターナショナル,8127,-0.10680740277039602,False,0.014555077069453725,False,2005-11-17,False
東邦ホールディングス,8129,-0.02936478785503153,False,0.009230392527537422,False,2002-12-11,False
サンゲツ,8130,-0.022963815290615863,False,0.11522991444251286,True,2001-01-01,False
ミツウロコグループホールディングス,8131,-0.08716943705835363,False,0.038053753475440225,False,2001-01-04,False
シナネンホールディングス,8132,-0.10416069539751416,False,0.0026179387238717444,False,2001-01-01,False
伊藤忠エネクス,8133,-0.02373310110602715,False,0.02170119503803292,False,2001-01-01,False
ゼット,8135,-0.0498885021154342,False,0.02006534768576984,False,2000-04-04,False
サンリオ,8136,-0.05003145684304374,False,0.182460343688037,True,2001-01-01,False
サンワテクノス,8137,-0.08353891901240733,False,0.04215719312977521,False,2003-04-28,False
三京化成,8138,-0.024961763822238137,False,0.012723544842895118,False,2000-04-04,False
ナガホリ,8139,0.0633883373609947,False,0.030963705507485954,False,2001-01-05,False
新光商事,8141,-0.16542855700950634,False,0.039809913109517744,False,2001-01-01,False
トーホー,8142,-0.08586552592663914,False,0.031923406687625035,False,2001-01-04,False
ラピーヌ,8143,0.392064886906961,True,-0.19681897162486567,False,2001-01-01,False
デンキョーグループホールディングス,8144,-0.0028879470300749257,False,-0.0038138098053050093,False,2000-04-04,False
トミタ,8147,0.08557612409363251,False,0.02755183391953326,False,2000-01-04,False
三信電気,8150,-0.07632443636703719,False,0.04250591221982906,False,2001-01-01,False
東陽テクニカ,8151,-0.06315680241578699,False,0.05225902383341481,False,2001-01-01,False
ソマール,8152,-0.050530201910825544,False,0.03177398758408492,False,2001-01-05,False
モスフードサービス,8153,-0.06725877779299753,False,0.00048201836372400335,False,2001-01-01,False
加賀電子,8154,-0.0941431711071065,False,0.05303553573308073,False,2001-01-01,False
三益半導体工業,8155,0.014584829087301299,False,0.12294360869182722,True,2001-01-01,False
都築電気,8157,0.0044860794675345055,False,0.0413078394498745,False,2001-01-01,False
ソーダニッカ,8158,0.2144220355492542,True,0.0278114241999235,False,2001-01-01,False
立花エレテック,8159,-0.0859638874667605,False,0.04540934411658585,False,2004-03-04,False
木曽路,8160,0.019757503224788236,False,-0.012649684302198998,False,2001-01-04,False
ＳＲＳホールディングス,8163,-0.05753391917879469,False,-0.011131837030790926,False,2000-04-04,False
千趣会,8165,0.192336448940483,False,-0.11278592613659448,False,2001-01-01,False
タカキュー,8166,0.24974738701462953,True,-0.06556201325614153,False,2001-01-01,False
リテールパートナーズ,8167,-0.008013221531405343,False,0.02250208049099085,False,2001-01-12,False
上新電機,8173,0.008252576126148789,False,0.020347157616412866,False,2001-01-04,False
日本瓦斯,8174,-0.13732405255145666,False,0.07323103564385011,False,2001-01-01,False
ロイヤルホールディングス,8179,-0.14670791698533917,False,0.04375269900676551,False,2001-01-01,False
東天紅,8181,0.8506872423775742,True,-0.1638121831069749,False,2001-01-01,False
いなげや,8182,0.00994523177907262,False,0.00764446018040926,False,2001-01-01,False
チヨダ,8185,0.07670257750860632,False,-0.02418610710059814,False,2001-01-01,False
ライフコーポレーション,8194,-0.0222425331099441,False,0.0250240062710259,False,2001-01-01,False
マックスバリュ東海,8198,-0.0744922692333722,False,0.029341482795842862,False,2004-07-30,False
リンガーハット,8200,0.09709611626477306,False,-0.007747427667393917,False,2001-01-04,False
ラオックスホールディングス,8202,0.12329678329117925,False,0.004718626946018243,False,2001-01-04,False
ＭｒＭａｘＨＤ,8203,-0.010817779120563772,False,0.03650031914139146,False,2001-01-01,False
テンアライド,8207,0.3966312883707653,True,-0.14002362384864298,False,2001-01-04,False
エンチョー,8208,0.008845172747742361,False,0.00640836573267194,False,2000-01-04,False
フレンドリー,8209,0.8341520614658186,True,-0.077123013378432,False,2000-04-05,False
ＡＯＫＩホールディングス,8214,0.020773011493866383,False,0.05810296872339218,False,2001-01-01,False
銀座山形屋,8215,0.1501264479019665,False,0.0196932511581016,False,2000-01-04,False
オークワ,8217,0.04172748708753434,False,0.011714912865787847,False,2001-03-07,False
コメリ,8218,-0.026476976944234416,False,0.06868740115972588,False,2001-01-01,False
青山商事,8219,0.07523212654762808,False,0.038750776541366494,False,2001-01-04,False
タカチホ,8225,0.18524913905865834,False,0.04488246649252679,False,2000-01-04,False
理経,8226,0.0010082835470432983,False,0.02134543794229426,False,2001-01-04,False
しまむら,8227,-0.05110822630746507,False,0.08689408781474912,False,2001-01-01,False
はせがわ,8230,-0.059446781869144684,False,0.08186942648320401,False,2005-09-29,False
高島屋,8233,0.3202731376818125,True,0.07335344870355086,False,2000-01-04,False
松屋,8237,0.46851573206849156,True,0.010232558139534883,False,2001-01-04,False
エイチ・ツー・オー　リテイリング,8242,0.15503221370893017,False,0.018132780545432256,False,2001-01-01,False
近鉄百貨店,8244,0.47766985403525236,True,0.014529708478599511,False,2000-04-04,False
大和,8247,0.5216985288788311,True,0.006519431436996261,False,2001-01-19,False
丸井グループ,8252,0.048885311438192525,False,0.17798617422677573,True,2000-01-04,False
クレディセゾン,8253,0.021911075617732163,False,0.2439398019015154,True,2000-01-04,False
さいか屋,8254,0.6562652022323374,True,0.027697214523481294,False,2001-01-05,False
アクシアル　リテイリング,8255,-0.017835561702582714,False,0.040985856937787786,False,2001-01-09,False
井筒屋,8260,0.5380419946959402,True,0.05231914233819165,False,2001-01-01,False
イオン,8267,-0.01893026430530705,False,0.023011198419800233,False,2000-01-04,False
イズミ,8273,0.19008211578933576,False,0.07312790265550193,False,2001-01-01,False
フォーバル,8275,-0.05648884107423321,False,0.0410387349814418,False,2004-11-02,False
平和堂,8276,0.01134548119466583,False,0.031168977699842275,False,2001-01-01,False
